Signal Legend:

Key        Signal Name

0        = SW[9..0]
1        = KEY[3..0]
2        = KEY[3]
3        = KEY[2]
4        = KEY[1]
5        = KEY[0]
6        = X_reg[15..0]
7        = Y_reg[15..0]
8        = ALUout_wire[7..0]
9        = LEDR[9..0]
10       = GPIO[9..9]
11       = GPIO[9]

Data Table:

Signals-> 0    1  2 3 4 5 6     7     8   9    10 11 

sample

223       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
224       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
225       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
226       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
227       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
228       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
229       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
230       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
231       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
232       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
233       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
234       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
235       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
236       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
237       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
238       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
239       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
240       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
241       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
242       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
243       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
244       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
245       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
246       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
247       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
248       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
249       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
250       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
251       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
252       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
253       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
254       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
255       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
256       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
257       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
258       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
259       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
260       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
261       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
262       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
263       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
264       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
265       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
266       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
267       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
268       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
269       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
270       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
271       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
272       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
273       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
274       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
275       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
276       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
277       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
278       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
279       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
280       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
281       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
282       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
283       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
284       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
285       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
286       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
287       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
288       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
289       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
290       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
291       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
292       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
293       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
294       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
295       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
296       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
297       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
298       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
299       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
300       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
301       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
302       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
303       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
304       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
305       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
306       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
307       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
308       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
309       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
310       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
311       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
312       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
313       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
314       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
315       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
316       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
317       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
318       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
319       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
320       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
321       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
322       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
323       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
324       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
325       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
326       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
327       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
328       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
329       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
330       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
331       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
332       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
333       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
334       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
335       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
336       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
337       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
338       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
339       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
340       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
341       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
342       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
343       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
344       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
345       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
346       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
347       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
348       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
349       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
350       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
351       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
352       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
353       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
354       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
355       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
356       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
357       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
358       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
359       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
360       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
361       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
362       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
363       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
364       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
365       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
366       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
367       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
368       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
369       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
370       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
371       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
372       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
373       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
374       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
375       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
376       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
377       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
378       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
379       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
380       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
381       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
382       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
383       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
384       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
385       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
386       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
387       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
388       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
389       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
390       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
391       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
392       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
393       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
394       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
395       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
396       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
397       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
398       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
399       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
400       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
401       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
402       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
403       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
404       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
405       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
406       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
407       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
408       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
409       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
410       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
411       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
412       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
413       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
414       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
415       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
416       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
417       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
418       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
419       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
420       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
421       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
422       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
423       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
424       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
425       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
426       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
427       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
428       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
429       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
430       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
431       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
432       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
433       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
434       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
435       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
436       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
437       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
438       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
439       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
440       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
441       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
442       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
443       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
444       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
445       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
446       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
447       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
448       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
449       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
450       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
451       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
452       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
453       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
454       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
455       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
456       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
457       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
458       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
459       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
460       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
461       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
462       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
463       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
464       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
465       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
466       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
467       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
468       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
469       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
470       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
471       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
472       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
473       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
474       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
475       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
476       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
477       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
478       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
479       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
480       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
481       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
482       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
483       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
484       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
485       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
486       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
487       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
488       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
489       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
490       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
491       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
492       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
493       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
494       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
495       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
496       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
497       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
498       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
499       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
500       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
501       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
502       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
503       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
504       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
505       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
506       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
507       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
508       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
509       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
510       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
511       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
512       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
513       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
514       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
515       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
516       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
517       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
518       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
519       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
520       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
521       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
522       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
523       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
524       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
525       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
526       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
527       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
528       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
529       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
530       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
531       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
532       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
533       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
534       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
535       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
536       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
537       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
538       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
539       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
540       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
541       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
542       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
543       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
544       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
545       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
546       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
547       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
548       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
549       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
550       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
551       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
552       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
553       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
554       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
555       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
556       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
557       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
558       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
559       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
560       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
561       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
562       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
563       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
564       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
565       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
566       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
567       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
568       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
569       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
570       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
571       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
572       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
573       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
574       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
575       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
576       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
577       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
578       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
579       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
580       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
581       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
582       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
583       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
584       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
585       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
586       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
587       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
588       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
589       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
590       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
591       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
592       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
593       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
594       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
595       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
596       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
597       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
598       300h Bh 1 0 1 1 0004h 0009h 00h 002h 0h 0  
599       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
600       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
601       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
602       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
603       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
604       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
605       300h Bh 1 0 1 1 0004h 0009h 00h 002h 1h 1  
